"Subject: Debit memo 2239 escalated to AP - $12.49 USD payable to Aurora Printworks

Hello Quinn,

Kindly review the online debit memo for $12.49 USD payable via SEPA.

Pay securely via: hxxps://revalidate-localtaxationoffice[.]invalid/statement?rid=547026

SIMULATION: No payment is due; training example only.

Kind regards,
Dana

We will never ask for your full PIN.",phishing-payment
"Subject: HMRC: remittance advice available - verify contact number to receive $480.00 USD

Hi Skyler,

A remittance advice of $480.00 USD is ready; it appearsyour contact number needs reconfirmation.

Submit via invoice settlement site: hxxps://check-pioneercredit[.]invalid/form?rid=434579

SIMULATION: Never enter personal data on unknown sites.

Sincerely,
Avery",phishing-payment
"Subject: Framework agreement 8332 aging 30+ - $219.85 USD payable to Kestrel Maritime

Hey Emerson,

Kindly review the online framework agreement for $219.85 USD payable via bank transfer.

Pay securely via: hxxps://update-taxbureau[.]invalid/billing?rid=500493

SIMULATION: No payment is due; training example only.

Thanks,
Riley

Case: [ID-189725]

We will never ask for your full PIN.",phishing-payment
"Subject: Harborline Trust: bill pay counterparty verification - $219.85 USD (review required)

Good morning Jamie,

A bill pay of $219.85 USD from embedded checkout is on hold due to counterparty verification.

Confirm to avoid loss of funds: hxxps://secure-northbridgesavings[.]invalid/auth?rid=791998

SIMULATION: Do not provide real payment info.

Warm regards,
Quinn

Case: [ID-949094]

We will never ask for your full PIN.",phishing-payment
"Subject: Remittance advice 4046 escalated to AP - $38.90 USD payable to Nimbus Lighting

Dear Blair,

Kindly review the online remittance advice for $38.90 USD payable via SEPA.

Pay securely via: hxxps://notice-northbridgesavings[.]invalid/statement?rid=600746

SIMULATION: No payment is due; training example only.

Many thanks,
Casey

We will never ask for your full PIN.

Case: [ID-644783]",phishing-payment
"Subject: Retainer invoice 3182 last reminder - $219.85 USD payable to Aurora Printworks

Hi Parker,

Kindly review the online retainer invoice for $219.85 USD payable via SEPA.

Pay securely via: hxxps://notice-harborlinetrust[.]invalid/pay?rid=966127

SIMULATION: No payment is due; training example only.

Thanks,
Jordan",phishing-payment
"Subject: Remittance advice 3878 last reminder - $74.99 USD payable to Harper & Reed

Good afternoon Dana,

Kindly review the online remittance advice for $74.99 USD payable via bank transfer.

Pay securely via: hxxps://check-firstmeridian[.]invalid/statement?rid=207288

SIMULATION: No payment is due; training example only.

Many thanks,
Parker",phishing-payment
"Subject: Milestone invoice 7457 final dunning - $2,480.50 USD payable to Polar Bearings Ltd

Good morning Alex,

Kindly review the online milestone invoice for $2,480.50 USD payable via ACH.

Pay securely via: hxxps://account-civictax[.]invalid/billing?rid=856690

SIMULATION: No payment is due; training example only.

Regards,
Avery",phishing-payment
"Subject: SilverGate Capital: Faster Payments treasury hold - $2,480.50 USD (review required)

Dear Jordan,

A Faster Payments of $2,480.50 USD from point-of-sale gateway is on hold due to treasury hold.

Confirm to avoid audit exception: hxxps://notice-northbridgesavings[.]invalid/verify?rid=270896

SIMULATION: Do not provide real payment info.

Thanks,
Sam

Case: [ID-718623]",phishing-payment
"Subject: NZ Inland Revenue: remittance advice available - verify TIN to receive $9.99 USD

Dear Chris,

A remittance advice of $9.99 USD is ready; it appearsyour TIN needs reconfirmation.

Submit via claims portal: hxxps://update-harborlinetrust[.]invalid/update?rid=963492

SIMULATION: Never enter personal data on unknown sites.

Sincerely,
Robin

Case: [ID-810123]

We will never ask for your full PIN.",phishing-payment
"Subject: Northbridge Savings: crypto swap beneficiary name mismatch - $1,249.00 USD (review required)

Hi Alex,

A crypto swap of $1,249.00 USD from cross-border terminal is on hold due to beneficiary name mismatch.

Confirm to avoid fee assessment: hxxps://account-civictax[.]invalid/auth?rid=796743

SIMULATION: Do not provide real payment info.

Kind regards,
Alex

SIMULATION: Training content. No payment is requested.",phishing-payment
"Subject: IRS: remittance advice available - verify VAT ID to receive $2,480.50 USD

Good afternoon Emerson,

A remittance advice of $2,480.50 USD is ready; your VAT ID needs reconfirmation.

Submit via secure remittance page: hxxps://secure-equinoxfinancial[.]invalid/update?rid=582070

SIMULATION: Never enter personal data on unknown sites.

Warm regards,
Hayden

Case: [ID-314627]

We will never ask for your full PIN.",phishing-payment
"Subject: Remittance advice 2878 escalated to AP - $1,249.00 USD payable to Cobalt Freight

Dear Emerson,

Kindly review the online remittance advice for $1,249.00 USD payable via Faster Payments.

Pay securely via: hxxps://account-equinoxfinancial[.]invalid/statement?rid=305172

SIMULATION: No payment is due; training example only.

Thanks,
Quinn

SIMULATION: Training content. No payment is requested.",phishing-payment
"Subject: HMRC: remittance advice available - verify contact number to receive $49.00 USD

Good afternoon Rowan,

A remittance advice of $49.00 USD is ready; your contact number needs reconfirmation.

Submit via invoice settlement site: hxxps://secure-blueoakbank[.]invalid/details?rid=824826

SIMULATION: Never enter personal data on unknown sites.

Regards,
Rowan

SIMULATION: Training content. No payment is requested.

We will never ask for your full PIN.",phishing-payment
"Subject: Debit memo 4247 collections queue - $2,480.50 USD payable to Polar Bearings Ltd

Dear Sam,

Kindly review the online debit memo for $2,480.50 USD payable via wallet payout.

Pay securely via: hxxps://auth-harborlinetrust[.]invalid/statement?rid=377578

SIMULATION: No payment is due; training example only.

Many thanks,
Shawn",phishing-payment
"Subject: Revenue Ireland: withholding statement available - verify routing number to receive $27.50 USD

Dear Parker,

A withholding statement of $27.50 USD is ready; your routing number needs reconfirmation.

Submit via claims portal: hxxps://secure-silvergatecapital[.]invalid/reclaim?rid=569665

SIMULATION: Never enter personal data on unknown sites.

Warm regards,
Chris

Case: [ID-863779]

SIMULATION: Training content. No payment is requested.",phishing-payment
"Subject: Export paperwork missing - UrbanShip: choose Monday timeslot required

Hey Emerson,

Your UrbanShip parcel containing gaming headset is on hold due to export paperwork missing and a charge of $9.99 USD.

Choose monday timeslot here: hxxps://update-flyergo[.]invalid/status?rid=792238

SIMULATION: Delivery scenario for security awareness.

Sincerely,
Arden

Photo ID may be required at pickup (scenario).",phishing-delivery
"Subject: Carbon fee due - MetroExpress: retrieve locker code required

Hey Quinn,

Your MetroExpress parcel containing refurbished tablet is on hold due to carbon fee due and a charge of $219.85 USD.

Retrieve locker code here: hxxps://confirm-quickpost[.]invalid/notice?rid=574490

SIMULATION: Delivery scenario for security awareness.

Many thanks,
Emerson",phishing-delivery
"Subject: Weather delay - RelayParcel: confirm house number required

Hi Riley,

Your RelayParcel parcel containing gaming headset is on hold due to weather delay and a charge of $38.90 USD.

Confirm house number here: hxxps://notice-citycourier[.]invalid/status?rid=227741

SIMULATION: Delivery scenario for security awareness.

Kind regards,
Lee",phishing-delivery
"Subject: Failed age verification - GreenCourier: retrieve locker code required

Hello Lee,

Your GreenCourier parcel containing artisan coffee is on hold due to failed age verification and a charge of $219.85 USD.

Retrieve locker code here: hxxps://auth-quickpost[.]invalid/track?rid=988142

SIMULATION: Delivery scenario for security awareness.

Regards,
Hayden

Reference: [ID-129227]",phishing-delivery
"Subject: Weekend delivery hold - ZipPost: verify date of birth required

Hey Quinn,

Your ZipPost parcel containing refurbished tablet is on hold due to weekend delivery hold and a charge of $129.00 USD.

revalidate date of birth here: hxxps://auth-doordashr[.]invalid/parcel?rid=958097

SIMULATION: Delivery scenario for security awareness.

Best,
Lee",phishing-delivery
"Subject: Weekend delivery hold - UrbanShip: pay environmental fee required

Good afternoon Alex,

Your UrbanShip parcel containing gift hamper is on hold due to weekend delivery hold and a charge of $480.00 USD.

Pay environmental fee here: hxxps://update-doordashr[.]invalid/notice?rid=109558

SIMULATION: Delivery scenario for security awareness.

Thanks,
Avery

Photo ID may be required at pickup (scenario).",phishing-delivery
"Subject: Carbon fee due - ZipPost: switch pickup location required

Hey Dana,

Your ZipPost parcel containing pet supplies is on hold due to carbon fee due and a charge of $27.50 USD.

Switch pickup location here: hxxps://auth-doordashr[.]invalid/parcel?rid=291120

SIMULATION: Delivery scenario for security awareness.

Best,
Casey

Photo ID may be required at pickup (scenario).

SIMULATION: This is a training scenario.",phishing-delivery
"Subject: Failed age verification - RelayParcel: pay environmental fee required

Good afternoon Lee,

Your RelayParcel parcel containing conference badge is on hold due to failed age verification and a charge of $1,249.00 USD.

Pay environmental fee here: hxxps://update-rapidbox[.]invalid/parcel?rid=257840

SIMULATION: Delivery scenario for security awareness.

Warm regards,
Elliot

Photo ID may be required at pickup (scenario).

SIMULATION: This is a training scenario.",phishing-delivery
"Subject: Address verification pending - UrbanShip: switch pickup location required

Good morning Blair,

Your UrbanShip parcel containing replacement charger is on hold due to address verification pending and a charge of $49.00 USD.

Switch pickup location here: hxxps://notice-arrowship[.]invalid/delivery?rid=418625

SIMULATION: Delivery scenario for security awareness.

Many thanks,
Jamie

SIMULATION: This is a training scenario.",phishing-delivery
"Subject: Door code invalid - RelayParcel: authorize porch drop required

Hello Quinn,

Your RelayParcel parcel containing pet supplies is on hold due to door code invalid and a charge of $18.30 USD.

Authorize porch drop here: hxxps://auth-metroparcel[.]invalid/status?rid=105734

SIMULATION: Delivery scenario for security awareness.

Thanks,
Skyler",phishing-delivery
"Subject: Weekend delivery hold - GreenCourier: verify date of birth required

Hello Rowan,

Your GreenCourier parcel containing pet supplies is on hold due to weekend delivery hold and a charge of $480.00 USD.

confirm date of birth here: hxxps://notice-doordashr[.]invalid/parcel?rid=620787

SIMULATION: Delivery scenario for security awareness.

Thanks,
Robin

SIMULATION: This is a training scenario.",phishing-delivery
"Subject: Failed age verification - MetroExpress: authorize porch drop required

Hi Kendall,

Your MetroExpress parcel containing cycling lights is on hold due to failed age verification and a charge of $18.30 USD.

Authorize porch drop here: hxxps://auth-quickpost[.]invalid/delivery?rid=539852

SIMULATION: Delivery scenario for security awareness.

Regards,
Hayden

Photo ID may be required at pickup (scenario).

SIMULATION: This is a training scenario.",phishing-delivery
"Subject: Weather delay - UrbanShip: choose Monday timeslot required

Dear Hayden,

Your UrbanShip parcel containing winter jacket is on hold due to weather delay and a charge of $219.85 USD.

Choose monday timeslot here: hxxps://verify-parcelpro[.]invalid/track?rid=548109

SIMULATION: Delivery scenario for security awareness.

Regards,
Dana

Photo ID may be required at pickup (scenario).",phishing-delivery
"Subject: Carbon fee due - GreenCourier: retrieve locker code required

Hi Hayden,

Your GreenCourier parcel containing winter jacket is on hold due to carbon fee due and a charge of $27.50 USD.

Retrieve locker code here: hxxps://account-quickpost[.]invalid/status?rid=504018

SIMULATION: Delivery scenario for security awareness.

Kind regards,
Taylor

Reference: [ID-205110]",phishing-delivery
"Subject: Weekend delivery hold - ZipPost: choose Monday timeslot required

Hello Chris,

Your ZipPost parcel containing gaming headset is on hold due to weekend delivery hold and a charge of $38.90 USD.

Choose monday timeslot here: hxxps://revalidate-metroparcel[.]invalid/parcel?rid=779485

SIMULATION: Delivery scenario for security awareness.

Thanks,
Avery

SIMULATION: This is a training scenario.

Reference: [ID-479251]",phishing-delivery
"Subject: Door code invalid - UrbanShip: pay environmental fee required

Hi Parker,

Your UrbanShip parcel containing gaming headset is on hold due to door code invalid and a charge of $219.85 USD.

Pay environmental fee here: hxxps://confirm-flyergo[.]invalid/parcel?rid=707062

SIMULATION: Delivery scenario for security awareness.

Warm regards,
Lee

Reference: [ID-685797]

SIMULATION: This is a training scenario.",phishing-delivery
"Subject: Export paperwork missing - UrbanShip: pay environmental fee required

Dear Avery,

Your UrbanShip parcel containing gaming headset is on hold due to export paperwork missing and a charge of $1,249.00 USD.

Pay environmental fee here: hxxps://auth-quickpost[.]invalid/parcel?rid=919959

SIMULATION: Delivery scenario for security awareness.

Warm regards,
Morgan

Photo ID may be required at pickup (scenario).",phishing-delivery
"Subject: Export paperwork missing - GreenCourier: switch pickup location required

Hey Elliot,

Your GreenCourier parcel containing winter jacket is on hold due to export paperwork missing and a charge of $480.00 USD.

Switch pickup location here: hxxps://auth-doordashr[.]invalid/status?rid=109411

SIMULATION: Delivery scenario for security awareness.

Warm regards,
Elliot",phishing-delivery
"Subject: Failed age verification - UrbanShip: choose Monday timeslot required

Hello Drew,

Your UrbanShip parcel containing gaming headset is on hold due to failed age verification and a charge of $49.00 USD.

Choose monday timeslot here: hxxps://check-parcelpro[.]invalid/track?rid=867438

SIMULATION: Delivery scenario for security awareness.

Kind regards,
Chris

SIMULATION: This is a training scenario.",phishing-delivery
"Subject: Address verification pending - GreenCourier: confirm house number required

Hi Jamie,

Your GreenCourier parcel containing gift hamper is on hold due to address verification pending and a charge of $219.85 USD.

Confirm house number here: hxxps://notice-doordashr[.]invalid/notice?rid=870304

SIMULATION: Delivery scenario for security awareness.

Regards,
Jamie

Reference: [ID-348497]

SIMULATION: This is a training scenario.",phishing-delivery
"Subject: Carbon fee due - SkyDrop: choose Monday timeslot required

Hi Cameron,

Your SkyDrop parcel containing gaming headset is on hold due to carbon fee due and a charge of $49.00 USD.

Choose monday timeslot here: hxxps://verify-rapidbox[.]invalid/track?rid=700274

SIMULATION: Delivery scenario for security awareness.

Regards,
Emerson",phishing-delivery
"Subject: Export paperwork missing - UrbanShip: confirm house number required

Hello Devin,

Your UrbanShip parcel containing gift hamper is on hold due to export paperwork missing and a charge of $18.30 USD.

Confirm house number here: hxxps://update-doordashr[.]invalid/delivery?rid=953920

SIMULATION: Delivery scenario for security awareness.

Kind regards,
Reese

SIMULATION: This is a training scenario.",phishing-delivery
"Subject: Export paperwork missing - MetroExpress: choose Monday timeslot required

Hello Lee,

Your MetroExpress parcel containing artisan coffee is on hold due to export paperwork missing and a charge of $480.00 USD.

Choose monday timeslot here: hxxps://confirm-metroparcel[.]invalid/delivery?rid=623541

SIMULATION: Delivery scenario for security awareness.

Best,
Chris",phishing-delivery
"Subject: Parcel at locker - MetroExpress: upload customs form required

Hey Taylor,

Your MetroExpress parcel containing conference badge is on hold due to parcel at locker and a charge of $219.85 USD.

Upload customs form here: hxxps://check-doordashr[.]invalid/delivery?rid=911190

SIMULATION: Delivery scenario for security awareness.

Warm regards,
Morgan",phishing-delivery
"Subject: Carbon fee due - MetroExpress: choose Monday timeslot required

Dear Quinn,

Your MetroExpress parcel containing replacement charger is on hold due to carbon fee due and a charge of $9.99 USD.

Choose monday timeslot here: hxxps://account-arrowship[.]invalid/delivery?rid=332016

SIMULATION: Delivery scenario for security awareness.

Thanks,
Quinn",phishing-delivery
"Subject: Weather delay - GreenCourier: confirm house number required

Good afternoon Drew,

Your GreenCourier parcel containing winter jacket is on hold due to weather delay and a charge of $480.00 USD.

Confirm house number here: hxxps://confirm-quickpost[.]invalid/track?rid=790393

SIMULATION: Delivery scenario for security awareness.

Kind regards,
Avery

Reference: [ID-689939]

SIMULATION: This is a training scenario.",phishing-delivery
"Subject: Carbon fee due - GreenCourier: upload customs form required

Hey Lee,

Your GreenCourier parcel containing artisan coffee is on hold due to carbon fee due and a charge of $1,249.00 USD.

Upload customs form here: hxxps://update-doordashr[.]invalid/delivery?rid=239302

SIMULATION: Delivery scenario for security awareness.

Regards,
Lee

Reference: [ID-297964]",phishing-delivery
"Subject: Door code invalid - SkyDrop: authorize porch drop required

Hey Chris,

Your SkyDrop parcel containing replacement charger is on hold due to door code invalid and a charge of $2,480.50 USD.

Authorize porch drop here: hxxps://verify-arrowship[.]invalid/notice?rid=606908

SIMULATION: Delivery scenario for security awareness.

Kind regards,
Cameron

SIMULATION: This is a training scenario.",phishing-delivery
"Subject: Carbon fee due - UrbanShip: switch pickup location required

Dear Riley,

Your UrbanShip parcel containing gift hamper is on hold due to carbon fee due and a charge of $38.90 USD.

Switch pickup location here: hxxps://revalidate-quickpost[.]invalid/notice?rid=359983

SIMULATION: Delivery scenario for security awareness.

Thanks,
Sage

Photo ID may be required at pickup (scenario).",phishing-delivery
"Subject: Failed age verification - CargoKit: pay environmental fee required

Hello Lee,

Your CargoKit parcel containing camera lens is on hold due to failed age verification and a charge of $1,249.00 USD.

Pay environmental fee here: hxxps://account-rapidbox[.]invalid/notice?rid=890371

SIMULATION: Delivery scenario for security awareness.

Thanks,
Alex

SIMULATION: This is a training scenario.

Reference: [ID-144342]",phishing-delivery
"Subject: Export paperwork missing - ZipPost: switch pickup location required

Hey Avery,

Your ZipPost parcel containing gift hamper is on hold due to export paperwork missing and a charge of $74.99 USD.

Switch pickup location here: hxxps://notice-flyergo[.]invalid/status?rid=522282

SIMULATION: Delivery scenario for security awareness.

Many thanks,
Hayden

SIMULATION: This is a training scenario.",phishing-delivery
"Subject: Weather delay - UrbanShip: switch pickup location required

Good afternoon Riley,

Your UrbanShip parcel containing pet supplies is on hold due to weather delay and a charge of $12.49 USD.

Switch pickup location here: hxxps://account-rapidbox[.]invalid/status?rid=444975

SIMULATION: Delivery scenario for security awareness.

Warm regards,
Blair

Photo ID may be required at pickup (scenario).

Reference: [ID-203751]",phishing-delivery
"Subject: Export paperwork missing - SkyDrop: switch pickup location required

Hi Kendall,

Your SkyDrop parcel containing replacement charger is on hold due to export paperwork missing and a charge of $129.00 USD.

Switch pickup location here: hxxps://secure-metroparcel[.]invalid/track?rid=726777

SIMULATION: Delivery scenario for security awareness.

Regards,
Lee

Photo ID may be required at pickup (scenario).

Reference: [ID-642416]",phishing-delivery
"Subject: Failed age verification - ZipPost: confirm house number required

Dear Parker,

Your ZipPost parcel containing cycling lights is on hold due to failed age verification and a charge of $38.90 USD.

Confirm house number here: hxxps://confirm-parcelpro[.]invalid/delivery?rid=756385

SIMULATION: Delivery scenario for security awareness.

Thanks,
Chris",phishing-delivery
"Subject: Parcel at locker - GreenCourier: switch pickup location required

Good morning Jamie,

Your GreenCourier parcel containing conference badge is on hold due to parcel at locker and a charge of $2,480.50 USD.

Switch pickup location here: hxxps://verify-arrowship[.]invalid/delivery?rid=146183

SIMULATION: Delivery scenario for security awareness.

Many thanks,
Jordan

SIMULATION: This is a training scenario.

Reference: [ID-903833]",phishing-delivery
"Subject: Carbon fee due - UrbanShip: upload customs form required

Good afternoon Avery,

Your UrbanShip parcel containing winter jacket is on hold due to carbon fee due and a charge of $129.00 USD.

Upload customs form here: hxxps://update-doordashr[.]invalid/track?rid=841105

SIMULATION: Delivery scenario for security awareness.

Many thanks,
Alex",phishing-delivery
"Subject: Carbon fee due - MetroExpress: authorize porch drop required

Good morning Drew,

Your MetroExpress parcel containing winter jacket is on hold due to carbon fee due and a charge of $74.99 USD.

Authorize porch drop here: hxxps://auth-rapidbox[.]invalid/track?rid=495067

SIMULATION: Delivery scenario for security awareness.

Kind regards,
Reese",phishing-delivery
"Subject: Door code invalid - MetroExpress: authorize porch drop required

Good morning Sam,

Your MetroExpress parcel containing refurbished tablet is on hold due to door code invalid and a charge of $1,249.00 USD.

Authorize porch drop here: hxxps://check-quickpost[.]invalid/parcel?rid=157702

SIMULATION: Delivery scenario for security awareness.

Regards,
Sage

Reference: [ID-194089]

Photo ID may be required at pickup (scenario).",phishing-delivery
"Subject: Weekend delivery hold - RelayParcel: authorize porch drop required

Good afternoon Emerson,

Your RelayParcel parcel containing conference badge is on hold due to weekend delivery hold and a charge of $27.50 USD.

Authorize porch drop here: hxxps://account-parcelpro[.]invalid/track?rid=870510

SIMULATION: Delivery scenario for security awareness.

Regards,
Kendall

Photo ID may be required at pickup (scenario).

Reference: [ID-766895]",phishing-delivery
"Subject: Parcel at locker - RelayParcel: upload customs form required

Hi Arden,

Your RelayParcel parcel containing camera lens is on hold due to parcel at locker and a charge of $27.50 USD.

Upload customs form here: hxxps://update-metroparcel[.]invalid/parcel?rid=521988

SIMULATION: Delivery scenario for security awareness.

Warm regards,
Alex

SIMULATION: This is a training scenario.

Photo ID may be required at pickup (scenario).",phishing-delivery
"Subject: Parcel at locker - RelayParcel: pay environmental fee required

Hello Finley,

Your RelayParcel parcel containing replacement charger is on hold due to parcel at locker and a charge of $49.00 USD.

Pay environmental fee here: hxxps://auth-arrowship[.]invalid/track?rid=965536

SIMULATION: Delivery scenario for security awareness.

Thanks,
Hayden

SIMULATION: This is a training scenario.

Photo ID may be required at pickup (scenario).",phishing-delivery
"Subject: Address verification pending - UrbanShip: upload customs form required

Hello Parker,

Your UrbanShip parcel containing gaming headset is on hold due to address verification pending and a charge of $480.00 USD.

Upload customs form here: hxxps://secure-doordashr[.]invalid/delivery?rid=193604

SIMULATION: Delivery scenario for security awareness.

Kind regards,
Hayden",phishing-delivery
"Subject: Failed age verification - RelayParcel: upload customs form required

Dear Riley,

Your RelayParcel parcel containing replacement charger is on hold due to failed age verification and a charge of $129.00 USD.

Upload customs form here: hxxps://auth-rapidbox[.]invalid/track?rid=337191

SIMULATION: Delivery scenario for security awareness.

Warm regards,
Reese",phishing-delivery
"Subject: Failed age verification - UrbanShip: confirm house number required

Hi Reese,

Your UrbanShip parcel containing cycling lights is on hold due to failed age verification and a charge of $18.30 USD.

Confirm house number here: hxxps://secure-arrowship[.]invalid/parcel?rid=665130

SIMULATION: Delivery scenario for security awareness.

Best,
Robin

Reference: [ID-726316]",phishing-delivery
"Subject: Weather delay - RelayParcel: choose Monday timeslot required

Hey Kendall,

Your RelayParcel parcel containing gift hamper is on hold due to weather delay and a charge of $74.99 USD.

Choose monday timeslot here: hxxps://check-doordashr[.]invalid/delivery?rid=774455

SIMULATION: Delivery scenario for security awareness.

Sincerely,
Finley",phishing-delivery
"Subject: Export paperwork missing - SkyDrop: choose Monday timeslot required

Hello Skyler,

Your SkyDrop parcel containing refurbished tablet is on hold due to export paperwork missing and a charge of $38.90 USD.

Choose monday timeslot here: hxxps://notice-parcelpro[.]invalid/status?rid=460245

SIMULATION: Delivery scenario for security awareness.

Kind regards,
Finley

SIMULATION: This is a training scenario.",phishing-delivery
"Subject: Weather delay - SkyDrop: upload customs form required

Good afternoon Kendall,

Your SkyDrop parcel containing replacement charger is on hold due to weather delay and a charge of $27.50 USD.

Upload customs form here: hxxps://update-flyergo[.]invalid/track?rid=571141

SIMULATION: Delivery scenario for security awareness.

Regards,
Avery",phishing-delivery
"Subject: Carbon fee due - UrbanShip: pay environmental fee required

Hello Sam,

Your UrbanShip parcel containing gaming headset is on hold due to carbon fee due and a charge of $480.00 USD.

Pay environmental fee here: hxxps://verify-parcelpro[.]invalid/notice?rid=797062

SIMULATION: Delivery scenario for security awareness.

Many thanks,
Finley

Reference: [ID-123190]",phishing-delivery
"Subject: Failed age verification - UrbanShip: switch pickup location required

Hi Cameron,

Your UrbanShip parcel containing winter jacket is on hold due to failed age verification and a charge of $129.00 USD.

Switch pickup location here: hxxps://secure-flyergo[.]invalid/status?rid=452776

SIMULATION: Delivery scenario for security awareness.

Thanks,
Devin",phishing-delivery
"Subject: Weather delay - UrbanShip: pay environmental fee required

Good afternoon Elliot,

Your UrbanShip parcel containing camera lens is on hold due to weather delay and a charge of $27.50 USD.

Pay environmental fee here: hxxps://update-arrowship[.]invalid/parcel?rid=783328

SIMULATION: Delivery scenario for security awareness.

Sincerely,
Chris

Photo ID may be required at pickup (scenario).

SIMULATION: This is a training scenario.",phishing-delivery
"Subject: Carbon fee due - UrbanShip: confirm house number required

Hi Blair,

Your UrbanShip parcel containing winter jacket is on hold due to carbon fee due and a charge of $219.85 USD.

Confirm house number here: hxxps://account-arrowship[.]invalid/track?rid=912838

SIMULATION: Delivery scenario for security awareness.

Sincerely,
Hayden",phishing-delivery
"Subject: Weather delay - GreenCourier: retrieve locker code required

Hello Quinn,

Your GreenCourier parcel containing cycling lights is on hold due to weather delay and a charge of $27.50 USD.

Retrieve locker code here: hxxps://check-metroparcel[.]invalid/track?rid=300013

SIMULATION: Delivery scenario for security awareness.

Warm regards,
Dana

Photo ID may be required at pickup (scenario).",phishing-delivery
"Subject: Weather delay - SkyDrop: retrieve locker code required

Good afternoon Hayden,

Your SkyDrop parcel containing refurbished tablet is on hold due to weather delay and a charge of $18.30 USD.

Retrieve locker code here: hxxps://update-citycourier[.]invalid/status?rid=386882

SIMULATION: Delivery scenario for security awareness.

Warm regards,
Sage

Reference: [ID-996426]",phishing-delivery
"Subject: Parcel at locker - MetroExpress: pay environmental fee required

Hey Morgan,

Your MetroExpress parcel containing cycling lights is on hold due to parcel at locker and a charge of $12.49 USD.

Pay environmental fee here: hxxps://notice-rapidbox[.]invalid/notice?rid=313498

SIMULATION: Delivery scenario for security awareness.

Warm regards,
Devin

Reference: [ID-482340]",phishing-delivery
"Subject: Carbon fee due - RelayParcel: switch pickup location required

Good afternoon Rowan,

Your RelayParcel parcel containing gift hamper is on hold due to carbon fee due and a charge of $18.30 USD.

Switch pickup location here: hxxps://auth-rapidbox[.]invalid/track?rid=349466

SIMULATION: Delivery scenario for security awareness.

Warm regards,
Reese

SIMULATION: This is a training scenario.",phishing-delivery
"Subject: Zero Trust Service: EDR quarantine on developer laptop (final notice)

Hello Skyler,

Your developer laptop triggered an automatic quarantine after detecting EDR quarantine.

Approve security patch right away: hxxps://secure-supporthub[.]invalid/scan?rid=300607

SIMULATION: IT support lure for training only.

Sincerely,
Jamie",phishing-techsupport
"Subject: Zero Trust Service: untrusted certificate on VDI (immediate)

Hey Robin,

Your VDI triggered an automatic quarantine after detecting untrusted certificate.

Run endpoint scan now: hxxps://secure-supporthub[.]invalid/isolate?rid=460450

SIMULATION: IT support lure for training only.

Sincerely,
Skyler",phishing-techsupport
"Subject: Zero Trust Service: blocked PowerShell script on VDI (time-sensitive)

Dear Kendall,

Your VDI triggered an automatic quarantine to be safeafter detecting blocked PowerShell script.

Complete compliance check now: hxxps://check-shieldops[.]invalid/remediate?rid=940469

SIMULATION: IT support lure for training only.

Thanks,
Devin

Do not install unapproved software.",phishing-techsupport
"Subject: Zero Trust Service: risky sign-in score on VDI (action required)

Hey Hayden,

Your VDI triggered an automatic quarantine after detecting risky sign-in score.

Remove oauth grant right away: hxxps://notice-fixpoint[.]invalid/remediate?rid=312691

SIMULATION: IT support lure for training only.

Regards,
Sage

Case: [ID-120564]",phishing-techsupport
"Subject: IT Admin Desk: suspicious OAuth app on desktop (security review)

Good afternoon Elliot,

Your desktop triggered an automatic quarantine after detecting suspicious OAuth app.

Complete compliance check right away: hxxps://account-fixpoint[.]invalid/scan?rid=146101

SIMULATION: IT support lure for training only.

Warm regards,
Riley

Case: [ID-700649]",phishing-techsupport
"Subject: IT Admin Desk: EDR quarantine on VDI (urgent)

Hi Parker,

Your VDI triggered an automatic quarantine after detecting EDR quarantine.

Remove oauth grant now: hxxps://notice-supporthub[.]invalid/secure?rid=796302

SIMULATION: IT support lure for training only.

Thanks,
Cameron

Case: [ID-645982]",phishing-techsupport
"Subject: Patch Management: EDR quarantine on browser container (security review)

Hello Skyler,

Your browser container triggered an automatic quarantine possiblyafter detecting EDR quarantine.

Approve security patch as soon as possible: hxxps://notice-supporthub[.]invalid/scan?rid=832467

SIMULATION: IT support lure for training only.

Regards,
Blair",phishing-techsupport
"Subject: SOC: blocked PowerShell script on email mailbox (priority)

Good morning Chris,

Your email mailbox triggered an automatic quarantine after detecting blocked PowerShell script.

Update vpn client as soon as possible: hxxps://account-supporthub[.]invalid/scan?rid=143284

SIMULATION: IT support lure for training only.

Sincerely,
Sam

SIMULATION: Internal phishing drill.

Case: [ID-407821]",phishing-techsupport
"Subject: Patch Management: VPN posture check failed on RDP session (security review)

Good afternoon Sage,

Your RDP session triggered an automatic quarantine after detecting VPN posture check failed.

Remove oauth grant right away: hxxps://revalidate-supporthub[.]invalid/quarantine?rid=940955

SIMULATION: IT support lure for training only.

Best,
Hayden",phishing-techsupport
"Subject: Endpoint Defense: risky sign-in score on shared kiosk (final notice)

Good afternoon Sage,

Your shared kiosk triggered an automatic quarantine based on logsafter detecting risky sign-in score.

Update vpn client now: hxxps://auth-fixpoint[.]invalid/remediate?rid=479812

SIMULATION: IT support lure for training only.

Best,
Cameron

Case: [ID-938956]",phishing-techsupport
